dataset,dataset_key,id,feature_id,annotator2_value
ADE,ade,ade_01342,mentions_onset_or_duration,0
ADE,ade,ade_01342,contains_negation_no_event,0
ADE,ade,ade_01342,contains_uncertainty_or_possible,0
ADE,ade,ade_01342,states_alternative_cause,0
ADE,ade,ade_01342,reports_no_drug_link,0
ADE,ade,ade_01342,mentions_study_or_trial_context,0
ADE,ade,ade_01342,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01342,describes_indication_or_background,0
ADE,ade,ade_01342,discusses_general_pharmacology,0
ADE,ade,ade_00122,mentions_medication_or_drug,1
ADE,ade,ade_00122,mentions_dose_or_frequency,1
ADE,ade,ade_00122,mentions_drug_discontinuation,1
ADE,ade,ade_00122,mentions_drug_interaction,0
ADE,ade,ade_00122,mentions_symptom_or_condition,0
ADE,ade,ade_00122,mentions_adverse_reaction,0
ADE,ade,ade_00122,mentions_severity,0
ADE,ade,ade_00122,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00122,links_event_to_medication,0
ADE,ade,ade_00122,mentions_temporal_after_use,1
ADE,ade,ade_00122,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00122,mentions_onset_or_duration,1
ADE,ade,ade_00122,contains_negation_no_event,0
ADE,ade,ade_00122,contains_uncertainty_or_possible,0
ADE,ade,ade_00122,states_alternative_cause,0
ADE,ade,ade_00122,reports_no_drug_link,0
ADE,ade,ade_00122,mentions_study_or_trial_context,0
ADE,ade,ade_00122,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00122,describes_indication_or_background,0
ADE,ade,ade_00122,discusses_general_pharmacology,0
ADE,ade,ade_02178,mentions_medication_or_drug,1
ADE,ade,ade_02178,mentions_dose_or_frequency,0
ADE,ade,ade_02178,mentions_drug_discontinuation,0
ADE,ade,ade_02178,mentions_drug_interaction,0
ADE,ade,ade_02178,mentions_symptom_or_condition,1
ADE,ade,ade_02178,mentions_adverse_reaction,1
ADE,ade,ade_02178,mentions_severity,1
ADE,ade,ade_02178,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02178,links_event_to_medication,1
ADE,ade,ade_02178,mentions_temporal_after_use,1
ADE,ade,ade_02178,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02178,mentions_onset_or_duration,0
ADE,ade,ade_02178,contains_negation_no_event,0
ADE,ade,ade_02178,contains_uncertainty_or_possible,0
ADE,ade,ade_02178,states_alternative_cause,0
ADE,ade,ade_02178,reports_no_drug_link,0
ADE,ade,ade_02178,mentions_study_or_trial_context,0
ADE,ade,ade_02178,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02178,describes_indication_or_background,0
ADE,ade,ade_02178,discusses_general_pharmacology,0
ADE,ade,ade_01679,mentions_medication_or_drug,1
ADE,ade,ade_01679,mentions_dose_or_frequency,0
ADE,ade,ade_01679,mentions_drug_discontinuation,0
ADE,ade,ade_01679,mentions_drug_interaction,0
ADE,ade,ade_01679,mentions_symptom_or_condition,1
ADE,ade,ade_01679,mentions_adverse_reaction,1
ADE,ade,ade_01679,mentions_severity,1
ADE,ade,ade_01679,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01679,links_event_to_medication,1
ADE,ade,ade_01679,mentions_temporal_after_use,1
ADE,ade,ade_01679,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01679,mentions_onset_or_duration,0
ADE,ade,ade_01679,contains_negation_no_event,0
ADE,ade,ade_01679,contains_uncertainty_or_possible,0
ADE,ade,ade_01679,states_alternative_cause,0
ADE,ade,ade_01679,reports_no_drug_link,0
ADE,ade,ade_01679,mentions_study_or_trial_context,0
ADE,ade,ade_01679,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01679,describes_indication_or_background,0
ADE,ade,ade_01679,discusses_general_pharmacology,0
ADE,ade,ade_02606,mentions_medication_or_drug,1
ADE,ade,ade_02606,mentions_dose_or_frequency,0
ADE,ade,ade_02606,mentions_drug_discontinuation,0
ADE,ade,ade_02606,mentions_drug_interaction,0
ADE,ade,ade_02606,mentions_symptom_or_condition,1
ADE,ade,ade_02606,mentions_adverse_reaction,1
ADE,ade,ade_02606,mentions_severity,0
ADE,ade,ade_02606,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02606,links_event_to_medication,1
ADE,ade,ade_02606,mentions_temporal_after_use,1
ADE,ade,ade_02606,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02606,mentions_onset_or_duration,0
ADE,ade,ade_02606,contains_negation_no_event,0
ADE,ade,ade_02606,contains_uncertainty_or_possible,0
ADE,ade,ade_02606,states_alternative_cause,0
ADE,ade,ade_02606,reports_no_drug_link,0
ADE,ade,ade_02606,mentions_study_or_trial_context,0
ADE,ade,ade_02606,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02606,describes_indication_or_background,0
ADE,ade,ade_02606,discusses_general_pharmacology,0
ADE,ade,ade_03436,mentions_medication_or_drug,1
ADE,ade,ade_03436,mentions_dose_or_frequency,1
ADE,ade,ade_03436,mentions_drug_discontinuation,0
ADE,ade,ade_03436,mentions_drug_interaction,0
ADE,ade,ade_03436,mentions_symptom_or_condition,1
ADE,ade,ade_03436,mentions_adverse_reaction,1
ADE,ade,ade_03436,mentions_severity,0
ADE,ade,ade_03436,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_03436,links_event_to_medication,1
ADE,ade,ade_03436,mentions_temporal_after_use,1
ADE,ade,ade_03436,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03436,mentions_onset_or_duration,1
ADE,ade,ade_03436,contains_negation_no_event,0
ADE,ade,ade_03436,contains_uncertainty_or_possible,0
ADE,ade,ade_03436,states_alternative_cause,0
ADE,ade,ade_03436,reports_no_drug_link,0
ADE,ade,ade_03436,mentions_study_or_trial_context,0
ADE,ade,ade_03436,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03436,describes_indication_or_background,0
ADE,ade,ade_03436,discusses_general_pharmacology,0
ADE,ade,ade_01577,mentions_medication_or_drug,0
ADE,ade,ade_01577,mentions_dose_or_frequency,0
ADE,ade,ade_01577,mentions_drug_discontinuation,0
ADE,ade,ade_01577,mentions_drug_interaction,0
ADE,ade,ade_01577,mentions_symptom_or_condition,1
ADE,ade,ade_01577,mentions_adverse_reaction,1
ADE,ade,ade_01577,mentions_severity,0
ADE,ade,ade_01577,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01577,links_event_to_medication,1
ADE,ade,ade_01577,mentions_temporal_after_use,0
ADE,ade,ade_01577,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01577,mentions_onset_or_duration,0
ADE,ade,ade_01577,contains_negation_no_event,0
ADE,ade,ade_01577,contains_uncertainty_or_possible,0
ADE,ade,ade_01577,states_alternative_cause,0
ADE,ade,ade_01577,reports_no_drug_link,0
ADE,ade,ade_01577,mentions_study_or_trial_context,1
ADE,ade,ade_01577,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01577,describes_indication_or_background,0
ADE,ade,ade_01577,discusses_general_pharmacology,0
ADE,ade,ade_02901,mentions_medication_or_drug,1
ADE,ade,ade_02901,mentions_dose_or_frequency,0
ADE,ade,ade_02901,mentions_drug_discontinuation,0
ADE,ade,ade_02901,mentions_drug_interaction,0
ADE,ade,ade_02901,mentions_symptom_or_condition,1
ADE,ade,ade_02901,mentions_adverse_reaction,1
ADE,ade,ade_02901,mentions_severity,0
ADE,ade,ade_02901,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02901,links_event_to_medication,1
ADE,ade,ade_02901,mentions_temporal_after_use,1
ADE,ade,ade_02901,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02901,mentions_onset_or_duration,0
ADE,ade,ade_02901,contains_negation_no_event,0
ADE,ade,ade_02901,contains_uncertainty_or_possible,0
ADE,ade,ade_02901,states_alternative_cause,0
ADE,ade,ade_02901,reports_no_drug_link,0
ADE,ade,ade_02901,mentions_study_or_trial_context,0
ADE,ade,ade_02901,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02901,describes_indication_or_background,0
ADE,ade,ade_02901,discusses_general_pharmacology,0
ADE,ade,ade_02172,mentions_medication_or_drug,1
ADE,ade,ade_02172,mentions_dose_or_frequency,0
ADE,ade,ade_02172,mentions_drug_discontinuation,0
ADE,ade,ade_02172,mentions_drug_interaction,0
ADE,ade,ade_02172,mentions_symptom_or_condition,1
ADE,ade,ade_02172,mentions_adverse_reaction,1
ADE,ade,ade_02172,mentions_severity,1
ADE,ade,ade_02172,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02172,links_event_to_medication,1
ADE,ade,ade_02172,mentions_temporal_after_use,1
ADE,ade,ade_02172,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02172,mentions_onset_or_duration,0
ADE,ade,ade_02172,contains_negation_no_event,0
ADE,ade,ade_02172,contains_uncertainty_or_possible,0
ADE,ade,ade_02172,states_alternative_cause,0
ADE,ade,ade_02172,reports_no_drug_link,0
ADE,ade,ade_02172,mentions_study_or_trial_context,0
ADE,ade,ade_02172,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02172,describes_indication_or_background,0
ADE,ade,ade_02172,discusses_general_pharmacology,0
ADE,ade,ade_00116,mentions_medication_or_drug,0
ADE,ade,ade_00116,mentions_dose_or_frequency,0
ADE,ade,ade_00116,mentions_drug_discontinuation,0
ADE,ade,ade_00116,mentions_drug_interaction,0
ADE,ade,ade_00116,mentions_symptom_or_condition,1
ADE,ade,ade_00116,mentions_adverse_reaction,0
ADE,ade,ade_00116,mentions_severity,0
ADE,ade,ade_00116,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00116,links_event_to_medication,0
ADE,ade,ade_00116,mentions_temporal_after_use,1
ADE,ade,ade_00116,mentions_rechallenge_or_recovery,1
ADE,ade,ade_00116,mentions_onset_or_duration,1
ADE,ade,ade_00116,contains_negation_no_event,0
ADE,ade,ade_00116,contains_uncertainty_or_possible,0
ADE,ade,ade_00116,states_alternative_cause,0
ADE,ade,ade_00116,reports_no_drug_link,0
ADE,ade,ade_00116,mentions_study_or_trial_context,0
ADE,ade,ade_00116,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00116,describes_indication_or_background,0
ADE,ade,ade_00116,discusses_general_pharmacology,0
ADE,ade,ade_02690,mentions_medication_or_drug,1
ADE,ade,ade_02690,mentions_dose_or_frequency,0
ADE,ade,ade_02690,mentions_drug_discontinuation,1
ADE,ade,ade_02690,mentions_drug_interaction,0
ADE,ade,ade_02690,mentions_symptom_or_condition,1
ADE,ade,ade_02690,mentions_adverse_reaction,0
ADE,ade,ade_02690,mentions_severity,0
ADE,ade,ade_02690,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02690,links_event_to_medication,0
ADE,ade,ade_02690,mentions_temporal_after_use,1
ADE,ade,ade_02690,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02690,mentions_onset_or_duration,1
ADE,ade,ade_02690,contains_negation_no_event,0
ADE,ade,ade_02690,contains_uncertainty_or_possible,1
ADE,ade,ade_02690,states_alternative_cause,0
ADE,ade,ade_02690,reports_no_drug_link,0
ADE,ade,ade_02690,mentions_study_or_trial_context,0
ADE,ade,ade_02690,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02690,describes_indication_or_background,0
ADE,ade,ade_02690,discusses_general_pharmacology,0
ADE,ade,ade_00563,mentions_medication_or_drug,1
ADE,ade,ade_00563,mentions_dose_or_frequency,1
ADE,ade,ade_00563,mentions_drug_discontinuation,0
ADE,ade,ade_00563,mentions_drug_interaction,0
ADE,ade,ade_00563,mentions_symptom_or_condition,1
ADE,ade,ade_00563,mentions_adverse_reaction,1
ADE,ade,ade_00563,mentions_severity,0
ADE,ade,ade_00563,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00563,links_event_to_medication,1
ADE,ade,ade_00563,mentions_temporal_after_use,1
ADE,ade,ade_00563,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00563,mentions_onset_or_duration,1
ADE,ade,ade_00563,contains_negation_no_event,0
ADE,ade,ade_00563,contains_uncertainty_or_possible,0
ADE,ade,ade_00563,states_alternative_cause,0
ADE,ade,ade_00563,reports_no_drug_link,0
ADE,ade,ade_00563,mentions_study_or_trial_context,0
ADE,ade,ade_00563,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00563,describes_indication_or_background,0
ADE,ade,ade_00563,discusses_general_pharmacology,0
ADE,ade,ade_01176,mentions_medication_or_drug,1
ADE,ade,ade_01176,mentions_dose_or_frequency,0
ADE,ade,ade_01176,mentions_drug_discontinuation,0
ADE,ade,ade_01176,mentions_drug_interaction,0
ADE,ade,ade_01176,mentions_symptom_or_condition,1
ADE,ade,ade_01176,mentions_adverse_reaction,1
ADE,ade,ade_01176,mentions_severity,0
ADE,ade,ade_01176,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01176,links_event_to_medication,1
ADE,ade,ade_01176,mentions_temporal_after_use,1
ADE,ade,ade_01176,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01176,mentions_onset_or_duration,0
ADE,ade,ade_01176,contains_negation_no_event,0
ADE,ade,ade_01176,contains_uncertainty_or_possible,0
ADE,ade,ade_01176,states_alternative_cause,0
ADE,ade,ade_01176,reports_no_drug_link,0
ADE,ade,ade_01176,mentions_study_or_trial_context,0
ADE,ade,ade_01176,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01176,describes_indication_or_background,0
ADE,ade,ade_01176,discusses_general_pharmacology,0
ADE,ade,ade_01993,mentions_medication_or_drug,0
ADE,ade,ade_01993,mentions_dose_or_frequency,0
ADE,ade,ade_01993,mentions_drug_discontinuation,0
ADE,ade,ade_01993,mentions_drug_interaction,0
ADE,ade,ade_01993,mentions_symptom_or_condition,1
ADE,ade,ade_01993,mentions_adverse_reaction,0
ADE,ade,ade_01993,mentions_severity,0
ADE,ade,ade_01993,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01993,links_event_to_medication,0
ADE,ade,ade_01993,mentions_temporal_after_use,1
ADE,ade,ade_01993,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01993,mentions_onset_or_duration,1
ADE,ade,ade_01993,contains_negation_no_event,0
ADE,ade,ade_01993,contains_uncertainty_or_possible,0
ADE,ade,ade_01993,states_alternative_cause,0
ADE,ade,ade_01993,reports_no_drug_link,0
ADE,ade,ade_01993,mentions_study_or_trial_context,0
ADE,ade,ade_01993,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01993,describes_indication_or_background,0
ADE,ade,ade_01993,discusses_general_pharmacology,0
ADE,ade,ade_03888,mentions_medication_or_drug,1
ADE,ade,ade_03888,mentions_dose_or_frequency,0
ADE,ade,ade_03888,mentions_drug_discontinuation,0
ADE,ade,ade_03888,mentions_drug_interaction,0
ADE,ade,ade_03888,mentions_symptom_or_condition,1
ADE,ade,ade_03888,mentions_adverse_reaction,0
ADE,ade,ade_03888,mentions_severity,0
ADE,ade,ade_03888,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_03888,links_event_to_medication,1
ADE,ade,ade_03888,mentions_temporal_after_use,0
ADE,ade,ade_03888,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03888,mentions_onset_or_duration,1
ADE,ade,ade_03888,contains_negation_no_event,0
ADE,ade,ade_03888,contains_uncertainty_or_possible,0
ADE,ade,ade_03888,states_alternative_cause,0
ADE,ade,ade_03888,reports_no_drug_link,0
ADE,ade,ade_03888,mentions_study_or_trial_context,1
ADE,ade,ade_03888,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03888,describes_indication_or_background,1
ADE,ade,ade_03888,discusses_general_pharmacology,0
ADE,ade,ade_03401,mentions_medication_or_drug,1
ADE,ade,ade_03401,mentions_dose_or_frequency,0
ADE,ade,ade_03401,mentions_drug_discontinuation,0
ADE,ade,ade_03401,mentions_drug_interaction,0
ADE,ade,ade_03401,mentions_symptom_or_condition,1
ADE,ade,ade_03401,mentions_adverse_reaction,1
ADE,ade,ade_03401,mentions_severity,0
ADE,ade,ade_03401,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_03401,links_event_to_medication,1
ADE,ade,ade_03401,mentions_temporal_after_use,1
ADE,ade,ade_03401,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03401,mentions_onset_or_duration,0
ADE,ade,ade_03401,contains_negation_no_event,0
ADE,ade,ade_03401,contains_uncertainty_or_possible,0
ADE,ade,ade_03401,states_alternative_cause,0
ADE,ade,ade_03401,reports_no_drug_link,0
ADE,ade,ade_03401,mentions_study_or_trial_context,0
ADE,ade,ade_03401,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03401,describes_indication_or_background,0
ADE,ade,ade_03401,discusses_general_pharmacology,0
ADE,ade,ade_01372,mentions_medication_or_drug,1
ADE,ade,ade_01372,mentions_dose_or_frequency,0
ADE,ade,ade_01372,mentions_drug_discontinuation,0
ADE,ade,ade_01372,mentions_drug_interaction,0
ADE,ade,ade_01372,mentions_symptom_or_condition,1
ADE,ade,ade_01372,mentions_adverse_reaction,0
ADE,ade,ade_01372,mentions_severity,0
ADE,ade,ade_01372,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01372,links_event_to_medication,0
ADE,ade,ade_01372,mentions_temporal_after_use,1
ADE,ade,ade_01372,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01372,mentions_onset_or_duration,1
ADE,ade,ade_01372,contains_negation_no_event,1
ADE,ade,ade_01372,contains_uncertainty_or_possible,0
ADE,ade,ade_01372,states_alternative_cause,0
ADE,ade,ade_01372,reports_no_drug_link,0
ADE,ade,ade_01372,mentions_study_or_trial_context,0
ADE,ade,ade_01372,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01372,describes_indication_or_background,0
ADE,ade,ade_01372,discusses_general_pharmacology,0
ADE,ade,ade_02119,mentions_medication_or_drug,1
ADE,ade,ade_02119,mentions_dose_or_frequency,0
ADE,ade,ade_02119,mentions_drug_discontinuation,0
ADE,ade,ade_02119,mentions_drug_interaction,0
ADE,ade,ade_02119,mentions_symptom_or_condition,1
ADE,ade,ade_02119,mentions_adverse_reaction,1
ADE,ade,ade_02119,mentions_severity,0
ADE,ade,ade_02119,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02119,links_event_to_medication,1
ADE,ade,ade_02119,mentions_temporal_after_use,1
ADE,ade,ade_02119,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02119,mentions_onset_or_duration,0
ADE,ade,ade_02119,contains_negation_no_event,0
ADE,ade,ade_02119,contains_uncertainty_or_possible,0
ADE,ade,ade_02119,states_alternative_cause,0
ADE,ade,ade_02119,reports_no_drug_link,0
ADE,ade,ade_02119,mentions_study_or_trial_context,1
ADE,ade,ade_02119,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02119,describes_indication_or_background,0
ADE,ade,ade_02119,discusses_general_pharmacology,0
ADE,ade,ade_01095,mentions_medication_or_drug,1
ADE,ade,ade_01095,mentions_dose_or_frequency,0
ADE,ade,ade_01095,mentions_drug_discontinuation,0
ADE,ade,ade_01095,mentions_drug_interaction,0
ADE,ade,ade_01095,mentions_symptom_or_condition,1
ADE,ade,ade_01095,mentions_adverse_reaction,1
ADE,ade,ade_01095,mentions_severity,0
ADE,ade,ade_01095,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01095,links_event_to_medication,1
ADE,ade,ade_01095,mentions_temporal_after_use,1
ADE,ade,ade_01095,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01095,mentions_onset_or_duration,0
ADE,ade,ade_01095,contains_negation_no_event,0
ADE,ade,ade_01095,contains_uncertainty_or_possible,0
ADE,ade,ade_01095,states_alternative_cause,0
ADE,ade,ade_01095,reports_no_drug_link,0
ADE,ade,ade_01095,mentions_study_or_trial_context,0
ADE,ade,ade_01095,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01095,describes_indication_or_background,0
ADE,ade,ade_01095,discusses_general_pharmacology,0
ADE,ade,ade_02116,mentions_medication_or_drug,1
ADE,ade,ade_02116,mentions_dose_or_frequency,0
ADE,ade,ade_02116,mentions_drug_discontinuation,0
ADE,ade,ade_02116,mentions_drug_interaction,0
ADE,ade,ade_02116,mentions_symptom_or_condition,1
ADE,ade,ade_02116,mentions_adverse_reaction,0
ADE,ade,ade_02116,mentions_severity,0
ADE,ade,ade_02116,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02116,links_event_to_medication,0
ADE,ade,ade_02116,mentions_temporal_after_use,0
ADE,ade,ade_02116,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02116,mentions_onset_or_duration,0
ADE,ade,ade_02116,contains_negation_no_event,0
ADE,ade,ade_02116,contains_uncertainty_or_possible,0
ADE,ade,ade_02116,states_alternative_cause,0
ADE,ade,ade_02116,reports_no_drug_link,0
ADE,ade,ade_02116,mentions_study_or_trial_context,1
ADE,ade,ade_02116,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02116,describes_indication_or_background,1
ADE,ade,ade_02116,discusses_general_pharmacology,1
ADE,ade,ade_04770,mentions_medication_or_drug,1
ADE,ade,ade_04770,mentions_dose_or_frequency,0
ADE,ade,ade_04770,mentions_drug_discontinuation,0
ADE,ade,ade_04770,mentions_drug_interaction,0
ADE,ade,ade_04770,mentions_symptom_or_condition,1
ADE,ade,ade_04770,mentions_adverse_reaction,1
ADE,ade,ade_04770,mentions_severity,0
ADE,ade,ade_04770,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_04770,links_event_to_medication,1
ADE,ade,ade_04770,mentions_temporal_after_use,1
ADE,ade,ade_04770,mentions_rechallenge_or_recovery,0
ADE,ade,ade_04770,mentions_onset_or_duration,0
ADE,ade,ade_04770,contains_negation_no_event,0
ADE,ade,ade_04770,contains_uncertainty_or_possible,0
ADE,ade,ade_04770,states_alternative_cause,0
ADE,ade,ade_04770,reports_no_drug_link,0
ADE,ade,ade_04770,mentions_study_or_trial_context,1
ADE,ade,ade_04770,mentions_expected_therapeutic_effect,0
ADE,ade,ade_04770,describes_indication_or_background,0
ADE,ade,ade_04770,discusses_general_pharmacology,1
ADE,ade,ade_01614,mentions_medication_or_drug,1
ADE,ade,ade_01614,mentions_dose_or_frequency,0
ADE,ade,ade_01614,mentions_drug_discontinuation,0
ADE,ade,ade_01614,mentions_drug_interaction,0
ADE,ade,ade_01614,mentions_symptom_or_condition,1
ADE,ade,ade_01614,mentions_adverse_reaction,1
ADE,ade,ade_01614,mentions_severity,0
ADE,ade,ade_01614,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01614,links_event_to_medication,1
ADE,ade,ade_01614,mentions_temporal_after_use,1
ADE,ade,ade_01614,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01614,mentions_onset_or_duration,0
ADE,ade,ade_01614,contains_negation_no_event,0
ADE,ade,ade_01614,contains_uncertainty_or_possible,0
ADE,ade,ade_01614,states_alternative_cause,0
ADE,ade,ade_01614,reports_no_drug_link,0
ADE,ade,ade_01614,mentions_study_or_trial_context,0
ADE,ade,ade_01614,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01614,describes_indication_or_background,0
ADE,ade,ade_01614,discusses_general_pharmacology,0
ADE,ade,ade_03010,mentions_medication_or_drug,1
ADE,ade,ade_03010,mentions_dose_or_frequency,0
ADE,ade,ade_03010,mentions_drug_discontinuation,0
ADE,ade,ade_03010,mentions_drug_interaction,1
ADE,ade,ade_03010,mentions_symptom_or_condition,0
ADE,ade,ade_03010,mentions_adverse_reaction,0
ADE,ade,ade_03010,mentions_severity,0
ADE,ade,ade_03010,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_03010,links_event_to_medication,0
ADE,ade,ade_03010,mentions_temporal_after_use,0
ADE,ade,ade_03010,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03010,mentions_onset_or_duration,0
ADE,ade,ade_03010,contains_negation_no_event,0
ADE,ade,ade_03010,contains_uncertainty_or_possible,0
ADE,ade,ade_03010,states_alternative_cause,0
ADE,ade,ade_03010,reports_no_drug_link,0
ADE,ade,ade_03010,mentions_study_or_trial_context,1
ADE,ade,ade_03010,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03010,describes_indication_or_background,0
ADE,ade,ade_03010,discusses_general_pharmacology,0
ADE,ade,ade_01297,mentions_medication_or_drug,1
ADE,ade,ade_01297,mentions_dose_or_frequency,1
ADE,ade,ade_01297,mentions_drug_discontinuation,0
ADE,ade,ade_01297,mentions_drug_interaction,0
ADE,ade,ade_01297,mentions_symptom_or_condition,1
ADE,ade,ade_01297,mentions_adverse_reaction,1
ADE,ade,ade_01297,mentions_severity,0
ADE,ade,ade_01297,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01297,links_event_to_medication,1
ADE,ade,ade_01297,mentions_temporal_after_use,1
ADE,ade,ade_01297,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01297,mentions_onset_or_duration,0
ADE,ade,ade_01297,contains_negation_no_event,0
ADE,ade,ade_01297,contains_uncertainty_or_possible,0
ADE,ade,ade_01297,states_alternative_cause,0
ADE,ade,ade_01297,reports_no_drug_link,0
ADE,ade,ade_01297,mentions_study_or_trial_context,0
ADE,ade,ade_01297,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01297,describes_indication_or_background,0
ADE,ade,ade_01297,discusses_general_pharmacology,0
ADE,ade,ade_02701,mentions_medication_or_drug,1
ADE,ade,ade_02701,mentions_dose_or_frequency,1
ADE,ade,ade_02701,mentions_drug_discontinuation,0
ADE,ade,ade_02701,mentions_drug_interaction,0
ADE,ade,ade_02701,mentions_symptom_or_condition,1
ADE,ade,ade_02701,mentions_adverse_reaction,1
ADE,ade,ade_02701,mentions_severity,0
ADE,ade,ade_02701,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02701,links_event_to_medication,1
ADE,ade,ade_02701,mentions_temporal_after_use,1
ADE,ade,ade_02701,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02701,mentions_onset_or_duration,1
ADE,ade,ade_02701,contains_negation_no_event,0
ADE,ade,ade_02701,contains_uncertainty_or_possible,0
ADE,ade,ade_02701,states_alternative_cause,0
ADE,ade,ade_02701,reports_no_drug_link,0
ADE,ade,ade_02701,mentions_study_or_trial_context,0
ADE,ade,ade_02701,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02701,describes_indication_or_background,0
ADE,ade,ade_02701,discusses_general_pharmacology,0
ADE,ade,ade_00740,mentions_medication_or_drug,1
ADE,ade,ade_00740,mentions_dose_or_frequency,0
ADE,ade,ade_00740,mentions_drug_discontinuation,0
ADE,ade,ade_00740,mentions_drug_interaction,0
ADE,ade,ade_00740,mentions_symptom_or_condition,1
ADE,ade,ade_00740,mentions_adverse_reaction,1
ADE,ade,ade_00740,mentions_severity,1
ADE,ade,ade_00740,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00740,links_event_to_medication,1
ADE,ade,ade_00740,mentions_temporal_after_use,1
ADE,ade,ade_00740,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00740,mentions_onset_or_duration,0
ADE,ade,ade_00740,contains_negation_no_event,0
ADE,ade,ade_00740,contains_uncertainty_or_possible,0
ADE,ade,ade_00740,states_alternative_cause,0
ADE,ade,ade_00740,reports_no_drug_link,0
ADE,ade,ade_00740,mentions_study_or_trial_context,0
ADE,ade,ade_00740,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00740,describes_indication_or_background,0
ADE,ade,ade_00740,discusses_general_pharmacology,0
ADE,ade,ade_04962,mentions_medication_or_drug,0
ADE,ade,ade_04962,mentions_dose_or_frequency,0
ADE,ade,ade_04962,mentions_drug_discontinuation,0
ADE,ade,ade_04962,mentions_drug_interaction,0
