dataset,dataset_key,id,label,feature_id,llm_value
ADE,ade,ade_02901,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02901,non_ade,describes_indication_or_background,0
ADE,ade,ade_02901,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_02172,ade,mentions_medication_or_drug,1
ADE,ade,ade_02172,ade,mentions_dose_or_frequency,0
ADE,ade,ade_02172,ade,mentions_drug_discontinuation,0
ADE,ade,ade_02172,ade,mentions_drug_interaction,0
ADE,ade,ade_02172,ade,mentions_symptom_or_condition,1
ADE,ade,ade_02172,ade,mentions_adverse_reaction,1
ADE,ade,ade_02172,ade,mentions_severity,0
ADE,ade,ade_02172,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02172,ade,links_event_to_medication,1
ADE,ade,ade_02172,ade,mentions_temporal_after_use,0
ADE,ade,ade_02172,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02172,ade,mentions_onset_or_duration,0
ADE,ade,ade_02172,ade,contains_negation_no_event,0
ADE,ade,ade_02172,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_02172,ade,states_alternative_cause,0
ADE,ade,ade_02172,ade,reports_no_drug_link,0
ADE,ade,ade_02172,ade,mentions_study_or_trial_context,0
ADE,ade,ade_02172,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02172,ade,describes_indication_or_background,0
ADE,ade,ade_02172,ade,discusses_general_pharmacology,0
ADE,ade,ade_00116,non_ade,mentions_medication_or_drug,0
ADE,ade,ade_00116,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_00116,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_00116,non_ade,mentions_drug_interaction,0
ADE,ade,ade_00116,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_00116,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_00116,non_ade,mentions_severity,0
ADE,ade,ade_00116,non_ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_00116,non_ade,links_event_to_medication,0
ADE,ade,ade_00116,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_00116,non_ade,mentions_rechallenge_or_recovery,1
ADE,ade,ade_00116,non_ade,mentions_onset_or_duration,1
ADE,ade,ade_00116,non_ade,contains_negation_no_event,0
ADE,ade,ade_00116,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_00116,non_ade,states_alternative_cause,0
ADE,ade,ade_00116,non_ade,reports_no_drug_link,0
ADE,ade,ade_00116,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_00116,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00116,non_ade,describes_indication_or_background,0
ADE,ade,ade_00116,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_02690,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_02690,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_02690,non_ade,mentions_drug_discontinuation,1
ADE,ade,ade_02690,non_ade,mentions_drug_interaction,0
ADE,ade,ade_02690,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_02690,non_ade,mentions_adverse_reaction,0
ADE,ade,ade_02690,non_ade,mentions_severity,0
ADE,ade,ade_02690,non_ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_02690,non_ade,links_event_to_medication,0
ADE,ade,ade_02690,non_ade,mentions_temporal_after_use,1
ADE,ade,ade_02690,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02690,non_ade,mentions_onset_or_duration,1
ADE,ade,ade_02690,non_ade,contains_negation_no_event,0
ADE,ade,ade_02690,non_ade,contains_uncertainty_or_possible,1
ADE,ade,ade_02690,non_ade,states_alternative_cause,0
ADE,ade,ade_02690,non_ade,reports_no_drug_link,0
ADE,ade,ade_02690,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_02690,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02690,non_ade,describes_indication_or_background,0
ADE,ade,ade_02690,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_00563,ade,mentions_medication_or_drug,1
ADE,ade,ade_00563,ade,mentions_dose_or_frequency,0
ADE,ade,ade_00563,ade,mentions_drug_discontinuation,0
ADE,ade,ade_00563,ade,mentions_drug_interaction,0
ADE,ade,ade_00563,ade,mentions_symptom_or_condition,1
ADE,ade,ade_00563,ade,mentions_adverse_reaction,1
ADE,ade,ade_00563,ade,mentions_severity,0
ADE,ade,ade_00563,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00563,ade,links_event_to_medication,1
ADE,ade,ade_00563,ade,mentions_temporal_after_use,1
ADE,ade,ade_00563,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00563,ade,mentions_onset_or_duration,1
ADE,ade,ade_00563,ade,contains_negation_no_event,0
ADE,ade,ade_00563,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_00563,ade,states_alternative_cause,0
ADE,ade,ade_00563,ade,reports_no_drug_link,0
ADE,ade,ade_00563,ade,mentions_study_or_trial_context,0
ADE,ade,ade_00563,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00563,ade,describes_indication_or_background,0
ADE,ade,ade_00563,ade,discusses_general_pharmacology,0
ADE,ade,ade_01176,ade,mentions_medication_or_drug,1
ADE,ade,ade_01176,ade,mentions_dose_or_frequency,0
ADE,ade,ade_01176,ade,mentions_drug_discontinuation,0
ADE,ade,ade_01176,ade,mentions_drug_interaction,0
ADE,ade,ade_01176,ade,mentions_symptom_or_condition,1
ADE,ade,ade_01176,ade,mentions_adverse_reaction,1
ADE,ade,ade_01176,ade,mentions_severity,0
ADE,ade,ade_01176,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01176,ade,links_event_to_medication,1
ADE,ade,ade_01176,ade,mentions_temporal_after_use,0
ADE,ade,ade_01176,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01176,ade,mentions_onset_or_duration,0
ADE,ade,ade_01176,ade,contains_negation_no_event,0
ADE,ade,ade_01176,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01176,ade,states_alternative_cause,0
ADE,ade,ade_01176,ade,reports_no_drug_link,0
ADE,ade,ade_01176,ade,mentions_study_or_trial_context,0
ADE,ade,ade_01176,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01176,ade,describes_indication_or_background,0
ADE,ade,ade_01176,ade,discusses_general_pharmacology,0
ADE,ade,ade_01993,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_01993,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_01993,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_01993,non_ade,mentions_drug_interaction,0
ADE,ade,ade_01993,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_01993,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_01993,non_ade,mentions_severity,0
ADE,ade,ade_01993,non_ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01993,non_ade,links_event_to_medication,1
ADE,ade,ade_01993,non_ade,mentions_temporal_after_use,1
ADE,ade,ade_01993,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01993,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_01993,non_ade,contains_negation_no_event,0
ADE,ade,ade_01993,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01993,non_ade,states_alternative_cause,0
ADE,ade,ade_01993,non_ade,reports_no_drug_link,0
ADE,ade,ade_01993,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_01993,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01993,non_ade,describes_indication_or_background,1
ADE,ade,ade_01993,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_03888,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_03888,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_03888,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_03888,non_ade,mentions_drug_interaction,0
ADE,ade,ade_03888,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_03888,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_03888,non_ade,mentions_severity,0
ADE,ade,ade_03888,non_ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_03888,non_ade,links_event_to_medication,1
ADE,ade,ade_03888,non_ade,mentions_temporal_after_use,1
ADE,ade,ade_03888,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03888,non_ade,mentions_onset_or_duration,1
ADE,ade,ade_03888,non_ade,contains_negation_no_event,0
ADE,ade,ade_03888,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_03888,non_ade,states_alternative_cause,1
ADE,ade,ade_03888,non_ade,reports_no_drug_link,0
ADE,ade,ade_03888,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_03888,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03888,non_ade,describes_indication_or_background,0
ADE,ade,ade_03888,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_03401,ade,mentions_medication_or_drug,1
ADE,ade,ade_03401,ade,mentions_dose_or_frequency,0
ADE,ade,ade_03401,ade,mentions_drug_discontinuation,0
ADE,ade,ade_03401,ade,mentions_drug_interaction,0
ADE,ade,ade_03401,ade,mentions_symptom_or_condition,1
ADE,ade,ade_03401,ade,mentions_adverse_reaction,1
ADE,ade,ade_03401,ade,mentions_severity,1
ADE,ade,ade_03401,ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_03401,ade,links_event_to_medication,1
ADE,ade,ade_03401,ade,mentions_temporal_after_use,0
ADE,ade,ade_03401,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03401,ade,mentions_onset_or_duration,0
ADE,ade,ade_03401,ade,contains_negation_no_event,0
ADE,ade,ade_03401,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_03401,ade,states_alternative_cause,0
ADE,ade,ade_03401,ade,reports_no_drug_link,0
ADE,ade,ade_03401,ade,mentions_study_or_trial_context,0
ADE,ade,ade_03401,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03401,ade,describes_indication_or_background,0
ADE,ade,ade_03401,ade,discusses_general_pharmacology,0
ADE,ade,ade_01372,non_ade,mentions_medication_or_drug,0
ADE,ade,ade_01372,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_01372,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_01372,non_ade,mentions_drug_interaction,0
ADE,ade,ade_01372,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_01372,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_01372,non_ade,mentions_severity,0
ADE,ade,ade_01372,non_ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01372,non_ade,links_event_to_medication,1
ADE,ade,ade_01372,non_ade,mentions_temporal_after_use,1
ADE,ade,ade_01372,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01372,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_01372,non_ade,contains_negation_no_event,0
ADE,ade,ade_01372,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01372,non_ade,states_alternative_cause,0
ADE,ade,ade_01372,non_ade,reports_no_drug_link,0
ADE,ade,ade_01372,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_01372,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01372,non_ade,describes_indication_or_background,0
ADE,ade,ade_01372,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_02119,ade,mentions_medication_or_drug,1
ADE,ade,ade_02119,ade,mentions_dose_or_frequency,0
ADE,ade,ade_02119,ade,mentions_drug_discontinuation,0
ADE,ade,ade_02119,ade,mentions_drug_interaction,0
ADE,ade,ade_02119,ade,mentions_symptom_or_condition,1
ADE,ade,ade_02119,ade,mentions_adverse_reaction,1
ADE,ade,ade_02119,ade,mentions_severity,0
ADE,ade,ade_02119,ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_02119,ade,links_event_to_medication,1
ADE,ade,ade_02119,ade,mentions_temporal_after_use,0
ADE,ade,ade_02119,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02119,ade,mentions_onset_or_duration,0
ADE,ade,ade_02119,ade,contains_negation_no_event,0
ADE,ade,ade_02119,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_02119,ade,states_alternative_cause,0
ADE,ade,ade_02119,ade,reports_no_drug_link,0
ADE,ade,ade_02119,ade,mentions_study_or_trial_context,1
ADE,ade,ade_02119,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02119,ade,describes_indication_or_background,0
ADE,ade,ade_02119,ade,discusses_general_pharmacology,0
ADE,ade,ade_01095,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_01095,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_01095,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_01095,non_ade,mentions_drug_interaction,0
ADE,ade,ade_01095,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_01095,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_01095,non_ade,mentions_severity,0
ADE,ade,ade_01095,non_ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01095,non_ade,links_event_to_medication,1
ADE,ade,ade_01095,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_01095,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01095,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_01095,non_ade,contains_negation_no_event,0
ADE,ade,ade_01095,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01095,non_ade,states_alternative_cause,0
ADE,ade,ade_01095,non_ade,reports_no_drug_link,0
ADE,ade,ade_01095,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_01095,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01095,non_ade,describes_indication_or_background,0
ADE,ade,ade_01095,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_02116,ade,mentions_medication_or_drug,1
ADE,ade,ade_02116,ade,mentions_dose_or_frequency,0
ADE,ade,ade_02116,ade,mentions_drug_discontinuation,0
ADE,ade,ade_02116,ade,mentions_drug_interaction,0
ADE,ade,ade_02116,ade,mentions_symptom_or_condition,1
ADE,ade,ade_02116,ade,mentions_adverse_reaction,0
ADE,ade,ade_02116,ade,mentions_severity,0
ADE,ade,ade_02116,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_02116,ade,links_event_to_medication,0
ADE,ade,ade_02116,ade,mentions_temporal_after_use,0
ADE,ade,ade_02116,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02116,ade,mentions_onset_or_duration,0
ADE,ade,ade_02116,ade,contains_negation_no_event,0
ADE,ade,ade_02116,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_02116,ade,states_alternative_cause,0
ADE,ade,ade_02116,ade,reports_no_drug_link,0
ADE,ade,ade_02116,ade,mentions_study_or_trial_context,1
ADE,ade,ade_02116,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02116,ade,describes_indication_or_background,1
ADE,ade,ade_02116,ade,discusses_general_pharmacology,1
ADE,ade,ade_04770,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_04770,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_04770,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_04770,non_ade,mentions_drug_interaction,0
ADE,ade,ade_04770,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_04770,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_04770,non_ade,mentions_severity,0
ADE,ade,ade_04770,non_ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_04770,non_ade,links_event_to_medication,1
ADE,ade,ade_04770,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_04770,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_04770,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_04770,non_ade,contains_negation_no_event,0
ADE,ade,ade_04770,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_04770,non_ade,states_alternative_cause,0
ADE,ade,ade_04770,non_ade,reports_no_drug_link,0
ADE,ade,ade_04770,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_04770,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_04770,non_ade,describes_indication_or_background,0
ADE,ade,ade_04770,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_01614,ade,mentions_medication_or_drug,1
ADE,ade,ade_01614,ade,mentions_dose_or_frequency,0
ADE,ade,ade_01614,ade,mentions_drug_discontinuation,0
ADE,ade,ade_01614,ade,mentions_drug_interaction,0
ADE,ade,ade_01614,ade,mentions_symptom_or_condition,1
ADE,ade,ade_01614,ade,mentions_adverse_reaction,1
ADE,ade,ade_01614,ade,mentions_severity,0
ADE,ade,ade_01614,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_01614,ade,links_event_to_medication,1
ADE,ade,ade_01614,ade,mentions_temporal_after_use,0
ADE,ade,ade_01614,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01614,ade,mentions_onset_or_duration,0
ADE,ade,ade_01614,ade,contains_negation_no_event,0
ADE,ade,ade_01614,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01614,ade,states_alternative_cause,0
ADE,ade,ade_01614,ade,reports_no_drug_link,0
ADE,ade,ade_01614,ade,mentions_study_or_trial_context,0
ADE,ade,ade_01614,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01614,ade,describes_indication_or_background,0
ADE,ade,ade_01614,ade,discusses_general_pharmacology,0
ADE,ade,ade_03010,non_ade,mentions_medication_or_drug,1
ADE,ade,ade_03010,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_03010,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_03010,non_ade,mentions_drug_interaction,0
ADE,ade,ade_03010,non_ade,mentions_symptom_or_condition,0
ADE,ade,ade_03010,non_ade,mentions_adverse_reaction,1
ADE,ade,ade_03010,non_ade,mentions_severity,0
ADE,ade,ade_03010,non_ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_03010,non_ade,links_event_to_medication,1
ADE,ade,ade_03010,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_03010,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03010,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_03010,non_ade,contains_negation_no_event,0
ADE,ade,ade_03010,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_03010,non_ade,states_alternative_cause,0
ADE,ade,ade_03010,non_ade,reports_no_drug_link,0
ADE,ade,ade_03010,non_ade,mentions_study_or_trial_context,1
ADE,ade,ade_03010,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03010,non_ade,describes_indication_or_background,0
ADE,ade,ade_03010,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_01297,ade,mentions_medication_or_drug,1
ADE,ade,ade_01297,ade,mentions_dose_or_frequency,0
ADE,ade,ade_01297,ade,mentions_drug_discontinuation,0
ADE,ade,ade_01297,ade,mentions_drug_interaction,0
ADE,ade,ade_01297,ade,mentions_symptom_or_condition,1
ADE,ade,ade_01297,ade,mentions_adverse_reaction,1
ADE,ade,ade_01297,ade,mentions_severity,1
ADE,ade,ade_01297,ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_01297,ade,links_event_to_medication,1
ADE,ade,ade_01297,ade,mentions_temporal_after_use,1
ADE,ade,ade_01297,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_01297,ade,mentions_onset_or_duration,0
ADE,ade,ade_01297,ade,contains_negation_no_event,0
ADE,ade,ade_01297,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_01297,ade,states_alternative_cause,0
ADE,ade,ade_01297,ade,reports_no_drug_link,0
ADE,ade,ade_01297,ade,mentions_study_or_trial_context,1
ADE,ade,ade_01297,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_01297,ade,describes_indication_or_background,0
ADE,ade,ade_01297,ade,discusses_general_pharmacology,0
ADE,ade,ade_02701,ade,mentions_medication_or_drug,1
ADE,ade,ade_02701,ade,mentions_dose_or_frequency,1
ADE,ade,ade_02701,ade,mentions_drug_discontinuation,0
ADE,ade,ade_02701,ade,mentions_drug_interaction,0
ADE,ade,ade_02701,ade,mentions_symptom_or_condition,1
ADE,ade,ade_02701,ade,mentions_adverse_reaction,1
ADE,ade,ade_02701,ade,mentions_severity,1
ADE,ade,ade_02701,ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_02701,ade,links_event_to_medication,1
ADE,ade,ade_02701,ade,mentions_temporal_after_use,1
ADE,ade,ade_02701,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_02701,ade,mentions_onset_or_duration,1
ADE,ade,ade_02701,ade,contains_negation_no_event,0
ADE,ade,ade_02701,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_02701,ade,states_alternative_cause,0
ADE,ade,ade_02701,ade,reports_no_drug_link,0
ADE,ade,ade_02701,ade,mentions_study_or_trial_context,0
ADE,ade,ade_02701,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_02701,ade,describes_indication_or_background,0
ADE,ade,ade_02701,ade,discusses_general_pharmacology,0
ADE,ade,ade_00740,ade,mentions_medication_or_drug,1
ADE,ade,ade_00740,ade,mentions_dose_or_frequency,0
ADE,ade,ade_00740,ade,mentions_drug_discontinuation,0
ADE,ade,ade_00740,ade,mentions_drug_interaction,0
ADE,ade,ade_00740,ade,mentions_symptom_or_condition,1
ADE,ade,ade_00740,ade,mentions_adverse_reaction,1
ADE,ade,ade_00740,ade,mentions_severity,0
ADE,ade,ade_00740,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00740,ade,links_event_to_medication,1
ADE,ade,ade_00740,ade,mentions_temporal_after_use,0
ADE,ade,ade_00740,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00740,ade,mentions_onset_or_duration,0
ADE,ade,ade_00740,ade,contains_negation_no_event,0
ADE,ade,ade_00740,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_00740,ade,states_alternative_cause,0
ADE,ade,ade_00740,ade,reports_no_drug_link,0
ADE,ade,ade_00740,ade,mentions_study_or_trial_context,0
ADE,ade,ade_00740,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00740,ade,describes_indication_or_background,0
ADE,ade,ade_00740,ade,discusses_general_pharmacology,0
ADE,ade,ade_04962,non_ade,mentions_medication_or_drug,0
ADE,ade,ade_04962,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_04962,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_04962,non_ade,mentions_drug_interaction,0
ADE,ade,ade_04962,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_04962,non_ade,mentions_adverse_reaction,0
ADE,ade,ade_04962,non_ade,mentions_severity,0
ADE,ade,ade_04962,non_ade,mentions_lab_or_diagnostic_abnormality,1
ADE,ade,ade_04962,non_ade,links_event_to_medication,0
ADE,ade,ade_04962,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_04962,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_04962,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_04962,non_ade,contains_negation_no_event,0
ADE,ade,ade_04962,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_04962,non_ade,states_alternative_cause,0
ADE,ade,ade_04962,non_ade,reports_no_drug_link,0
ADE,ade,ade_04962,non_ade,mentions_study_or_trial_context,0
ADE,ade,ade_04962,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_04962,non_ade,describes_indication_or_background,0
ADE,ade,ade_04962,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_04624,ade,mentions_medication_or_drug,1
ADE,ade,ade_04624,ade,mentions_dose_or_frequency,0
ADE,ade,ade_04624,ade,mentions_drug_discontinuation,0
ADE,ade,ade_04624,ade,mentions_drug_interaction,0
ADE,ade,ade_04624,ade,mentions_symptom_or_condition,1
ADE,ade,ade_04624,ade,mentions_adverse_reaction,1
ADE,ade,ade_04624,ade,mentions_severity,0
ADE,ade,ade_04624,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_04624,ade,links_event_to_medication,1
ADE,ade,ade_04624,ade,mentions_temporal_after_use,1
ADE,ade,ade_04624,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_04624,ade,mentions_onset_or_duration,0
ADE,ade,ade_04624,ade,contains_negation_no_event,0
ADE,ade,ade_04624,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_04624,ade,states_alternative_cause,0
ADE,ade,ade_04624,ade,reports_no_drug_link,0
ADE,ade,ade_04624,ade,mentions_study_or_trial_context,0
ADE,ade,ade_04624,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_04624,ade,describes_indication_or_background,0
ADE,ade,ade_04624,ade,discusses_general_pharmacology,0
ADE,ade,ade_00322,ade,mentions_medication_or_drug,1
ADE,ade,ade_00322,ade,mentions_dose_or_frequency,0
ADE,ade,ade_00322,ade,mentions_drug_discontinuation,0
ADE,ade,ade_00322,ade,mentions_drug_interaction,0
ADE,ade,ade_00322,ade,mentions_symptom_or_condition,1
ADE,ade,ade_00322,ade,mentions_adverse_reaction,1
ADE,ade,ade_00322,ade,mentions_severity,0
ADE,ade,ade_00322,ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_00322,ade,links_event_to_medication,1
ADE,ade,ade_00322,ade,mentions_temporal_after_use,0
ADE,ade,ade_00322,ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_00322,ade,mentions_onset_or_duration,0
ADE,ade,ade_00322,ade,contains_negation_no_event,0
ADE,ade,ade_00322,ade,contains_uncertainty_or_possible,0
ADE,ade,ade_00322,ade,states_alternative_cause,0
ADE,ade,ade_00322,ade,reports_no_drug_link,0
ADE,ade,ade_00322,ade,mentions_study_or_trial_context,0
ADE,ade,ade_00322,ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_00322,ade,describes_indication_or_background,1
ADE,ade,ade_00322,ade,discusses_general_pharmacology,0
ADE,ade,ade_03771,non_ade,mentions_medication_or_drug,0
ADE,ade,ade_03771,non_ade,mentions_dose_or_frequency,0
ADE,ade,ade_03771,non_ade,mentions_drug_discontinuation,0
ADE,ade,ade_03771,non_ade,mentions_drug_interaction,0
ADE,ade,ade_03771,non_ade,mentions_symptom_or_condition,1
ADE,ade,ade_03771,non_ade,mentions_adverse_reaction,0
ADE,ade,ade_03771,non_ade,mentions_severity,0
ADE,ade,ade_03771,non_ade,mentions_lab_or_diagnostic_abnormality,0
ADE,ade,ade_03771,non_ade,links_event_to_medication,0
ADE,ade,ade_03771,non_ade,mentions_temporal_after_use,0
ADE,ade,ade_03771,non_ade,mentions_rechallenge_or_recovery,0
ADE,ade,ade_03771,non_ade,mentions_onset_or_duration,0
ADE,ade,ade_03771,non_ade,contains_negation_no_event,0
ADE,ade,ade_03771,non_ade,contains_uncertainty_or_possible,0
ADE,ade,ade_03771,non_ade,states_alternative_cause,0
ADE,ade,ade_03771,non_ade,reports_no_drug_link,0
ADE,ade,ade_03771,non_ade,mentions_study_or_trial_context,1
ADE,ade,ade_03771,non_ade,mentions_expected_therapeutic_effect,0
ADE,ade,ade_03771,non_ade,describes_indication_or_background,1
ADE,ade,ade_03771,non_ade,discusses_general_pharmacology,0
ADE,ade,ade_01515,ade,mentions_medication_or_drug,1
ADE,ade,ade_01515,ade,mentions_dose_or_frequency,0
ADE,ade,ade_01515,ade,mentions_drug_discontinuation,0
ADE,ade,ade_01515,ade,mentions_drug_interaction,0
ADE,ade,ade_01515,ade,mentions_symptom_or_condition,1
ADE,ade,ade_01515,ade,mentions_adverse_reaction,1
